CustomerID,Segment,RFM_Score,R_Score,F_Score,M_Score,DaysSinceLastPurchase,TotalTransactions,TotalSpent,AverageOrderValue,FirstPurchaseDate,LastPurchaseDate,PrimaryCountry
16986,Need Attention,434,4,3,4,29.038194444444443,2,1873.2,936.6,2011-11-09T15:52:00Z,2011-11-10T11:55:00Z,United Kingdom
12950,Need Attention,534,5,3,4,1.98125,3,1843,614.3333333333334,2011-11-15T13:48:00Z,2011-12-07T13:17:00Z,United Kingdom
13421,Need Attention,324,3,2,4,39.93680555555556,2,1833.7099999999996,916.8549999999998,2011-02-22T15:46:00Z,2011-10-30T14:21:00Z,United Kingdom
16380,Need Attention,324,3,2,4,60.88194444444444,1,1743.15,1743.15,2011-10-09T15:40:00Z,2011-10-09T15:40:00Z,United Kingdom
15050,Need Attention,434,4,3,4,24.85625,3,1737.6900000000005,579.2300000000001,2011-09-29T13:22:00Z,2011-11-14T16:17:00Z,United Kingdom
14387,Need Attention,334,3,3,4,32.014583333333334,3,1727.6000000000013,575.8666666666671,2011-08-22T14:13:00Z,2011-11-07T12:29:00Z,United Kingdom
14164,Need Attention,334,3,3,4,70.01805555555555,2,1631.7700000000002,815.8850000000001,2011-09-20T12:18:00Z,2011-09-30T12:24:00Z,United Kingdom
14759,Need Attention,534,5,3,4,4.032638888888889,3,1625.9699999999991,541.9899999999998,2011-04-21T10:55:00Z,2011-12-05T12:03:00Z,United Kingdom
14937,Need Attention,334,3,3,4,56.014583333333334,3,1621.88,540.6266666666667,2011-08-01T14:16:00Z,2011-10-14T12:29:00Z,Channel Islands
15791,Need Attention,334,3,3,4,43.108333333333334,2,1612.6900000000005,806.3450000000001,2011-05-19T15:15:00Z,2011-10-27T10:14:00Z,United Kingdom
14442,Need Attention,534,5,3,4,1.0395833333333333,2,1589.8200000000002,794.9100000000001,2011-01-27T09:33:00Z,2011-12-08T11:53:00Z,Channel Islands
13814,Need Attention,324,3,2,4,55.828472222222224,2,1579.12,789.5600000000001,2011-07-25T13:54:00Z,2011-10-14T16:57:00Z,Germany
13186,Need Attention,334,3,3,4,39.048611111111114,3,1575.8900000000003,525.2966666666667,2011-08-03T09:09:00Z,2011-10-31T11:40:00Z,United Kingdom
15111,Need Attention,434,4,3,4,28.82777777777778,3,1567.4799999999998,522.4933333333332,2010-12-02T11:45:00Z,2011-11-10T16:58:00Z,United Kingdom
14229,Need Attention,334,3,3,4,51.11527777777778,3,1547.2,515.7333333333333,2011-01-10T12:03:00Z,2011-10-19T10:04:00Z,United Kingdom
13849,Need Attention,334,3,3,4,51.077083333333334,2,1537.95,768.975,2011-06-22T10:11:00Z,2011-10-19T10:59:00Z,United Kingdom
12759,Need Attention,334,3,3,4,51.91736111111111,3,1531.4400000000007,510.48000000000025,2011-03-09T08:09:00Z,2011-10-18T14:49:00Z,Netherlands
14567,Need Attention,334,3,3,4,34.953472222222224,2,1530.3600000000006,765.1800000000003,2011-08-01T13:48:00Z,2011-11-04T13:57:00Z,United Kingdom
13764,Need Attention,334,3,3,4,70.03263888888888,3,1519.42,506.47333333333336,2011-01-06T14:53:00Z,2011-09-30T12:03:00Z,United Kingdom
13791,Need Attention,324,3,2,4,42.925,2,1516,758,2011-06-24T16:38:00Z,2011-10-27T14:38:00Z,United Kingdom
16053,Need Attention,334,3,3,4,32.06180555555556,2,1511.9499999999996,755.9749999999998,2011-08-09T14:57:00Z,2011-11-07T11:21:00Z,United Kingdom
13810,Need Attention,434,4,3,4,28.178472222222226,3,1499.01,499.67,2011-10-14T12:57:00Z,2011-11-11T08:33:00Z,Germany
13692,Need Attention,434,4,3,4,24.064583333333335,3,1488.3200000000004,496.1066666666668,2011-04-17T12:57:00Z,2011-11-15T11:17:00Z,United Kingdom
14875,Need Attention,534,5,3,4,8.922916666666667,2,1465.3200000000002,732.6600000000001,2011-03-22T11:53:00Z,2011-11-30T14:41:00Z,United Kingdom
13461,Need Attention,334,3,3,4,38.15902777777778,3,1445.0000000000002,481.66666666666674,2011-06-29T10:23:00Z,2011-11-01T09:01:00Z,United Kingdom
15427,Need Attention,334,3,3,4,32.93125,3,1430.5399999999995,476.8466666666666,2011-10-23T14:47:00Z,2011-11-06T14:29:00Z,United Kingdom
14019,Need Attention,334,3,3,4,46.109027777777776,3,1421.6100000000004,473.8700000000001,2011-07-24T15:39:00Z,2011-10-24T10:13:00Z,United Kingdom
15444,Need Attention,534,5,3,4,8.800694444444444,2,1411.2100000000016,705.6050000000008,2011-10-30T16:12:00Z,2011-11-30T17:37:00Z,United Kingdom
15478,Need Attention,334,3,3,4,39.93819444444444,2,1399.9199999999996,699.9599999999998,2011-10-14T11:09:00Z,2011-10-30T14:19:00Z,United Kingdom
17354,Need Attention,324,3,2,4,50.09444444444444,1,1393.06,1393.06,2011-10-20T10:34:00Z,2011-10-20T10:34:00Z,United Kingdom
13516,Need Attention,434,4,3,4,20.98263888888889,3,1389.4100000000003,463.1366666666668,2011-04-15T11:06:00Z,2011-11-18T13:15:00Z,United Kingdom
13308,Need Attention,434,4,3,4,22.138194444444444,3,1385.51,461.83666666666664,2011-05-20T13:13:00Z,2011-11-17T09:31:00Z,United Kingdom
15051,Need Attention,434,4,3,4,22.883333333333333,3,1383.36,461.12000000000006,2011-07-12T15:29:00Z,2011-11-16T15:38:00Z,United Kingdom
12886,Need Attention,324,3,2,4,67.11180555555555,2,1378.4,689.2,2011-05-04T11:21:00Z,2011-10-03T10:09:00Z,United Kingdom
15398,Need Attention,434,4,3,4,15.835416666666667,2,1345.5299999999995,672.7649999999999,2011-09-22T14:56:00Z,2011-11-23T16:47:00Z,United Kingdom
12620,Need Attention,434,4,3,4,14.104166666666666,3,1339.41,446.47,2011-05-19T12:10:00Z,2011-11-25T10:20:00Z,France
12526,Need Attention,534,5,3,4,0.02847222222222222,3,1316.6600000000003,438.8866666666668,2011-09-06T14:19:00Z,2011-12-09T12:09:00Z,Germany
14921,Need Attention,434,4,3,4,29.98125,2,1316.0700000000004,658.0350000000002,2011-05-22T12:51:00Z,2011-11-09T13:17:00Z,United Kingdom
17004,Need Attention,334,3,3,4,45.93402777777778,2,1312.1399999999994,656.0699999999997,2011-09-08T12:16:00Z,2011-10-24T14:25:00Z,United Kingdom
12488,Need Attention,534,5,3,4,9.166666666666666,3,1298.66,432.8866666666666,2011-09-25T10:34:00Z,2011-11-30T08:50:00Z,France
14856,Need Attention,334,3,3,4,35.91458333333333,3,1290.5300000000009,430.1766666666669,2011-10-14T09:35:00Z,2011-11-03T14:53:00Z,United Kingdom
15494,Need Attention,434,4,3,4,20.915972222222223,2,1280.5800000000006,640.2900000000003,2011-08-10T15:29:00Z,2011-11-18T14:51:00Z,United Kingdom
12394,Need Attention,324,3,2,4,63.19583333333333,2,1272.48,636.24,2011-05-06T14:01:00Z,2011-10-07T08:08:00Z,Belgium
13431,Need Attention,324,3,2,4,66.95902777777778,2,1269.0999999999997,634.5499999999997,2011-09-12T11:25:00Z,2011-10-03T13:49:00Z,United Kingdom
13989,Need Attention,334,3,3,4,65.12708333333333,2,1266.0799999999997,633.03999999999985,2011-04-14T15:39:00Z,2011-10-05T09:47:00Z,United Kingdom
15497,Need Attention,434,4,3,4,17.040972222222223,2,1262.2,631.1,2011-01-24T10:01:00Z,2011-11-22T11:51:00Z,United Kingdom
15009,Need Attention,434,4,3,4,11.96875,3,1259.4299999999998,419.80999999999995,2011-11-14T17:40:00Z,2011-11-27T13:35:00Z,United Kingdom
14383,Need Attention,334,3,3,4,37.87291666666667,3,1247.6899999999998,415.8966666666666,2011-06-29T10:18:00Z,2011-11-01T15:53:00Z,United Kingdom
13029,Need Attention,434,4,3,4,30.150694444444444,3,1247.5,415.8333333333333,2010-12-21T13:53:00Z,2011-11-09T09:13:00Z,United Kingdom
17584,Need Attention,534,5,3,4,6.8180555555555555,2,1242.3000000000002,621.1500000000001,2011-08-04T14:12:00Z,2011-12-02T17:12:00Z,United Kingdom
14893,Need Attention,534,5,3,4,9.013194444444444,2,1237.8500000000004,618.9250000000002,2011-11-28T10:49:00Z,2011-11-30T12:31:00Z,United Kingdom
18080,Need Attention,434,4,3,4,18.2,2,1231.5,615.75,2011-04-11T10:10:00Z,2011-11-21T08:02:00Z,United Kingdom
15376,Need Attention,334,3,3,4,39.90694444444444,3,1221.56,407.18666666666667,2011-05-01T13:45:00Z,2011-10-30T15:04:00Z,United Kingdom
13055,Need Attention,334,3,3,4,63.74513888888889,3,1214.41,404.80333333333334,2011-05-10T08:58:00Z,2011-10-06T18:57:00Z,United Kingdom
13918,Need Attention,334,3,3,4,49.017361111111114,2,1212.84,606.4200000000001,2011-03-31T18:05:00Z,2011-10-21T12:25:00Z,United Kingdom
16653,Need Attention,434,4,3,4,15.915972222222225,2,1212.6600000000003,606.3300000000003,2011-09-29T13:38:00Z,2011-11-23T14:51:00Z,United Kingdom
15630,Need Attention,334,3,3,4,44.88472222222222,2,1186.35,593.175,2011-05-19T10:16:00Z,2011-10-25T15:36:00Z,United Kingdom
12885,Need Attention,334,3,3,4,62.96527777777778,3,1175.2199999999996,391.73999999999984,2011-08-08T11:45:00Z,2011-10-07T13:40:00Z,United Kingdom
12640,Need Attention,434,4,3,4,23.040277777777774,3,1174.58,391.52666666666664,2011-09-19T12:01:00Z,2011-11-16T11:52:00Z,France
15306,Need Attention,334,3,3,4,63.99583333333333,3,1174.3499999999997,391.4499999999999,2011-07-14T15:22:00Z,2011-10-06T12:56:00Z,United Kingdom
14857,Need Attention,334,3,3,4,59.14375,2,1173.1199999999997,586.5599999999998,2011-07-14T15:03:00Z,2011-10-11T09:23:00Z,United Kingdom
13500,Need Attention,434,4,3,4,22.885416666666668,3,1166.7700000000002,388.9233333333334,2011-08-09T12:20:00Z,2011-11-16T15:35:00Z,United Kingdom
14737,Need Attention,534,5,3,4,3.1069444444444443,3,1164.55,388.18333333333334,2010-12-21T13:49:00Z,2011-12-06T10:16:00Z,United Kingdom
14261,Need Attention,334,3,3,4,50.11527777777778,2,1163.4499999999998,581.7249999999999,2011-09-22T10:47:00Z,2011-10-20T10:04:00Z,United Kingdom
12546,Need Attention,324,3,2,4,46.02847222222222,2,1161.5,580.75,2011-09-23T09:44:00Z,2011-10-24T12:09:00Z,Spain
15088,Need Attention,434,4,3,4,20.983333333333334,2,1160.07,580.035,2011-10-03T14:05:00Z,2011-11-18T13:14:00Z,United Kingdom
15489,Need Attention,434,4,3,4,22.164583333333333,3,1134.28,378.0933333333333,2011-05-12T12:54:00Z,2011-11-17T08:53:00Z,United Kingdom
13282,Need Attention,434,4,3,4,17.886805555555554,3,1132.14,377.37999999999994,2011-05-03T12:03:00Z,2011-11-21T15:33:00Z,United Kingdom
13310,Need Attention,534,5,3,4,8.185416666666667,3,1132.0300000000002,377.3433333333334,2011-01-19T14:50:00Z,2011-12-01T08:23:00Z,United Kingdom
13447,Need Attention,434,4,3,4,22.966666666666665,3,1129.14,376.38000000000005,2011-11-04T10:10:00Z,2011-11-16T13:38:00Z,United Kingdom
14708,Need Attention,534,5,3,4,2.186805555555555,3,1126.37,375.45666666666665,2010-12-06T12:23:00Z,2011-12-07T08:21:00Z,United Kingdom
13772,Need Attention,334,3,3,4,33.046527777777776,3,1122.63,374.21,2011-04-14T12:31:00Z,2011-11-06T11:43:00Z,United Kingdom
12842,Need Attention,324,3,2,4,69.88680555555555,2,1118.99,559.495,2011-02-04T12:36:00Z,2011-09-30T15:33:00Z,United Kingdom
13591,Need Attention,334,3,3,4,64.01666666666667,3,1117.1300000000003,372.3766666666668,2011-03-18T12:18:00Z,2011-10-06T12:26:00Z,United Kingdom
14971,Need Attention,334,3,3,4,34.821527777777774,3,1097.979999999999,365.9933333333331,2011-10-27T13:33:00Z,2011-11-04T17:07:00Z,United Kingdom
13211,Need Attention,534,5,3,4,9.921527777777778,3,1095.42,365.14,2010-12-13T16:17:00Z,2011-11-29T14:43:00Z,United Kingdom
13652,Need Attention,334,3,3,4,45.16597222222222,3,1095.08,365.02666666666664,2010-12-06T09:21:00Z,2011-10-25T08:51:00Z,United Kingdom
15763,Need Attention,334,3,3,4,31.129166666666663,2,1086.9200000000003,543.46000000000015,2011-09-23T12:10:00Z,2011-11-08T09:44:00Z,United Kingdom
13726,Need Attention,324,3,2,4,38.08402777777778,2,1079.6600000000003,539.8300000000002,2011-08-31T11:06:00Z,2011-11-01T10:49:00Z,United Kingdom
15197,Need Attention,534,5,3,4,8.191666666666666,3,1079.61,359.86999999999995,2010-12-16T18:01:00Z,2011-12-01T08:14:00Z,United Kingdom
16563,Need Attention,324,3,2,4,53.04097222222222,1,1077.74,1077.74,2011-10-17T11:51:00Z,2011-10-17T11:51:00Z,United Kingdom
13131,Need Attention,434,4,3,4,22.978472222222223,3,1073.2999999999995,357.7666666666666,2011-06-05T10:54:00Z,2011-11-16T13:21:00Z,United Kingdom
15238,Need Attention,434,4,3,4,28.931944444444444,3,1071.9899999999998,357.3299999999999,2011-06-08T16:00:00Z,2011-11-10T14:28:00Z,United Kingdom
13521,Need Attention,534,5,3,4,0.9583333333333334,3,1071.7299999999998,357.2433333333333,2011-11-29T15:09:00Z,2011-12-08T13:50:00Z,United Kingdom
13761,Need Attention,324,3,2,4,49.95069444444445,2,1070.65,535.325,2011-06-13T08:43:00Z,2011-10-20T14:01:00Z,United Kingdom
16200,Need Attention,534,5,3,4,3.923611111111111,2,1068.8699999999994,534.4349999999997,2011-06-28T15:47:00Z,2011-12-05T14:40:00Z,United Kingdom
15436,Need Attention,434,4,3,4,11.864583333333334,3,1067.75,355.9166666666667,2011-04-19T16:52:00Z,2011-11-27T16:05:00Z,United Kingdom
15977,Need Attention,434,4,3,4,16.972916666666666,2,1054.7299999999996,527.3649999999998,2011-10-31T16:24:00Z,2011-11-22T13:29:00Z,United Kingdom
15329,Need Attention,334,3,3,4,34.99583333333333,3,1049.6999999999998,349.8999999999999,2010-12-09T15:43:00Z,2011-11-04T12:56:00Z,United Kingdom
14389,Need Attention,534,5,3,4,8.146527777777777,2,1043.46,521.73,2011-01-25T12:45:00Z,2011-12-01T09:19:00Z,United Kingdom
15073,Need Attention,534,5,3,4,9.0875,3,1043.41,347.8033333333333,2011-06-06T09:59:00Z,2011-11-30T10:44:00Z,United Kingdom
16260,Need Attention,324,3,2,4,50.13194444444444,1,1035.45,1035.45,2011-10-20T09:40:00Z,2011-10-20T09:40:00Z,United Kingdom
16160,Need Attention,334,3,3,4,63.763888888888886,2,1025.4400000000005,512.7200000000003,2011-09-15T10:53:00Z,2011-10-06T18:30:00Z,United Kingdom
14904,Need Attention,534,5,3,4,1.9965277777777777,2,1025.4399999999998,512.7199999999999,2011-11-14T09:13:00Z,2011-12-07T12:55:00Z,United Kingdom
13165,Need Attention,324,3,2,4,45.90625,2,1021.48,510.7399999999999,2010-12-23T14:06:00Z,2011-10-24T15:05:00Z,United Kingdom
12642,Need Attention,434,4,3,4,24.90763888888889,3,1013.26,337.75333333333333,2011-08-24T09:23:00Z,2011-11-14T15:03:00Z,Germany
14775,Need Attention,334,3,3,4,57.890972222222224,3,1011.9,337.3,2010-12-02T16:38:00Z,2011-10-12T15:27:00Z,United Kingdom
13032,Need Attention,324,3,2,4,38.12083333333333,2,1010.1799999999996,505.08999999999986,2011-09-13T16:40:00Z,2011-11-01T09:56:00Z,United Kingdom
14631,Need Attention,334,3,3,4,50.06458333333333,3,1006.9799999999998,335.6599999999999,2011-02-14T09:31:00Z,2011-10-20T11:17:00Z,United Kingdom
13867,Need Attention,434,4,3,4,30.87638888888889,3,1005.09,335.03000000000003,2011-05-05T17:28:00Z,2011-11-08T15:48:00Z,United Kingdom
14514,Need Attention,334,3,3,4,60.864583333333336,3,990.2,330.06666666666666,2011-01-12T15:22:00Z,2011-10-09T16:05:00Z,United Kingdom
17144,Need Attention,534,5,3,4,0.7868055555555555,2,984.5699999999998,492.2849999999999,2011-09-16T12:50:00Z,2011-12-08T17:57:00Z,United Kingdom
12541,Need Attention,434,4,3,4,29.09027777777778,3,981.1800000000002,327.06000000000006,2011-03-04T09:32:00Z,2011-11-10T10:40:00Z,Spain
16376,Need Attention,534,5,3,4,8.05,2,974.9600000000006,487.4800000000003,2011-11-22T16:47:00Z,2011-12-01T11:38:00Z,United Kingdom
15449,Need Attention,434,4,3,4,25.908333333333335,3,974.52,324.84,2011-03-23T10:43:00Z,2011-11-13T15:02:00Z,United Kingdom
12994,Need Attention,534,5,3,4,3.879861111111111,3,974.42,324.8066666666667,2011-03-16T08:31:00Z,2011-12-05T15:43:00Z,United Kingdom
18194,Need Attention,324,3,2,4,63.70555555555555,1,973.84,973.84,2011-09-18T13:29:00Z,2011-10-06T19:54:00Z,United Kingdom
15506,Need Attention,434,4,3,4,22.027083333333337,3,972.0800000000004,324.02666666666676,2011-07-24T11:45:00Z,2011-11-17T12:11:00Z,United Kingdom
17100,Need Attention,434,4,3,4,17.843055555555555,2,971.74,485.87,2011-11-21T16:36:00Z,2011-11-21T16:36:00Z,United Kingdom
14138,Need Attention,534,5,3,4,1.0041666666666669,2,965.8800000000005,482.9400000000002,2011-10-07T09:38:00Z,2011-12-08T12:44:00Z,United Kingdom
15156,Need Attention,534,5,3,4,0.7694444444444445,3,961.49,320.4966666666666,2011-11-06T12:41:00Z,2011-12-08T18:22:00Z,United Kingdom
13823,Need Attention,434,4,3,4,18.102777777777774,2,957.66,478.83,2011-09-09T10:42:00Z,2011-11-21T10:22:00Z,United Kingdom
12697,Need Attention,434,4,3,4,20.85625,3,957.59,319.19666666666666,2011-06-23T15:44:00Z,2011-11-18T16:17:00Z,Sweden
14629,Need Attention,534,5,3,4,3.829861111111111,2,955.26,477.63000000000005,2011-10-23T16:13:00Z,2011-12-05T16:55:00Z,United Kingdom
15948,Need Attention,534,5,3,4,7.8875,2,955.24,477.62000000000006,2011-10-27T08:35:00Z,2011-12-01T15:32:00Z,United Kingdom
17244,Need Attention,324,3,2,4,52.89652777777778,1,954.8999999999996,954.8999999999996,2011-10-17T15:19:00Z,2011-10-17T15:19:00Z,United Kingdom
14540,Need Attention,534,5,3,4,9.10763888888889,3,952.66,317.55333333333334,2011-02-03T15:02:00Z,2011-11-30T10:15:00Z,United Kingdom
12822,Need Attention,324,3,2,4,70.11527777777778,2,948.88,474.43999999999994,2011-09-13T13:46:00Z,2011-09-30T10:04:00Z,United Kingdom
14075,Need Attention,534,5,3,4,4.175,3,942.2599999999998,314.0866666666666,2011-03-23T16:35:00Z,2011-12-05T08:38:00Z,United Kingdom
15289,Need Attention,434,4,3,4,28.959027777777777,3,939.7800000000004,313.2600000000001,2011-04-04T12:44:00Z,2011-11-10T13:49:00Z,United Kingdom
14140,Need Attention,534,5,3,4,3.15625,2,935.0499999999996,467.5249999999998,2011-11-08T11:20:00Z,2011-12-06T09:05:00Z,United Kingdom
16934,Need Attention,334,3,3,4,54.00694444444444,2,931.03,465.515,2011-10-16T12:25:00Z,2011-10-16T12:40:00Z,United Kingdom
13984,Need Attention,443,4,4,3,26.008333333333333,5,920.51,184.10200000000003,2010-12-08T15:58:00Z,2011-11-13T12:38:00Z,United Kingdom
16511,Need Attention,443,4,4,3,21.089583333333337,3,918.3299999999998,306.10999999999996,2011-03-18T11:24:00Z,2011-11-18T10:41:00Z,United Kingdom
15253,Need Attention,443,4,4,3,15.852777777777778,5,918.1999999999996,183.63999999999993,2011-06-23T12:19:00Z,2011-11-23T16:22:00Z,United Kingdom
15707,Need Attention,343,3,4,3,34.927083333333336,4,916.98,229.24500000000003,2011-09-14T14:19:00Z,2011-11-04T14:35:00Z,United Kingdom
16809,Need Attention,443,4,4,3,22.87847222222222,5,914.69,182.938,2011-03-22T13:13:00Z,2011-11-16T15:45:00Z,United Kingdom
15587,Need Attention,343,3,4,3,49.96736111111111,4,913.6800000000002,228.42000000000004,2010-12-23T09:59:00Z,2011-10-20T13:37:00Z,United Kingdom
15807,Need Attention,343,3,4,3,49.94444444444444,3,903.9,301.3,2011-09-23T14:43:00Z,2011-10-20T14:10:00Z,United Kingdom
15511,Need Attention,443,4,4,3,11.129861111111111,5,900.5300000000001,180.10600000000002,2011-09-15T15:05:00Z,2011-11-28T09:43:00Z,United Kingdom
15865,Need Attention,343,3,4,3,40.00486111111111,3,895.1300000000002,298.3766666666667,2011-05-10T11:44:00Z,2011-10-30T12:43:00Z,United Kingdom
16900,Need Attention,443,4,4,3,11.083333333333334,3,887.1100000000005,295.7033333333335,2011-10-07T13:17:00Z,2011-11-28T10:50:00Z,United Kingdom
14623,Need Attention,343,3,4,3,31.954166666666666,5,886.6999999999999,177.33999999999995,2011-04-18T13:54:00Z,2011-11-07T13:56:00Z,United Kingdom
14449,Need Attention,443,4,4,3,18.030555555555555,4,885.7999999999998,221.44999999999996,2010-12-02T14:09:00Z,2011-11-21T12:06:00Z,United Kingdom
13200,Need Attention,443,4,4,3,18.885416666666668,4,870.09,217.5225,2011-08-05T14:50:00Z,2011-11-20T15:35:00Z,United Kingdom
17886,Need Attention,343,3,4,3,31.111805555555556,3,869.2799999999999,289.75999999999993,2011-04-04T12:34:00Z,2011-11-08T10:09:00Z,United Kingdom
14715,Need Attention,443,4,4,3,24.02777777777778,4,867.3800000000001,216.84500000000003,2011-01-12T13:27:00Z,2011-11-15T12:10:00Z,United Kingdom
16235,Need Attention,343,3,4,3,40.079166666666666,5,867.3099999999996,173.46199999999993,2011-01-11T15:42:00Z,2011-10-30T10:56:00Z,United Kingdom
16221,Need Attention,343,3,4,3,36.046527777777776,3,860.86,286.9533333333333,2010-12-07T13:13:00Z,2011-11-03T11:43:00Z,United Kingdom
14577,Need Attention,443,4,4,3,12.002083333333331,4,859.7100000000011,214.92750000000024,2010-12-12T11:26:00Z,2011-11-27T12:47:00Z,United Kingdom
14553,Need Attention,443,4,4,3,18.979166666666668,5,859.27,171.85399999999998,2011-01-04T15:40:00Z,2011-11-20T13:20:00Z,United Kingdom
17064,Need Attention,343,3,4,3,58.105555555555554,3,855.4500000000003,285.1500000000001,2011-01-16T16:10:00Z,2011-10-12T10:18:00Z,United Kingdom
15022,Need Attention,443,4,4,3,11.010416666666666,4,852.3899999999995,213.09749999999988,2011-10-23T15:47:00Z,2011-11-28T12:35:00Z,United Kingdom
16020,Need Attention,443,4,4,3,16.06388888888889,3,851.0100000000001,283.67,2011-10-05T13:54:00Z,2011-11-23T11:18:00Z,United Kingdom
18096,Need Attention,443,4,4,3,11.004166666666666,3,849.0599999999997,283.0199999999999,2011-10-07T11:55:00Z,2011-11-28T12:44:00Z,United Kingdom
14657,Need Attention,443,4,4,3,17.002083333333335,4,848.22,212.055,2011-01-17T15:19:00Z,2011-11-22T12:47:00Z,United Kingdom
17076,Need Attention,343,3,4,3,35.78958333333333,3,841.08,280.36,2010-12-10T10:08:00Z,2011-11-03T17:53:00Z,United Kingdom
13940,Need Attention,443,4,4,3,16.899305555555557,4,839.1400000000002,209.78500000000005,2011-07-18T16:05:00Z,2011-11-22T15:15:00Z,United Kingdom
13835,Need Attention,443,4,4,3,24.884027777777774,4,834.57,208.6425,2011-05-08T15:22:00Z,2011-11-14T15:37:00Z,United Kingdom
17075,Need Attention,443,4,4,3,17.03611111111111,4,834.1200000000002,208.5300000000001,2011-01-26T13:20:00Z,2011-11-22T11:58:00Z,United Kingdom
16924,Need Attention,443,4,4,3,20.997916666666665,3,829.8899999999998,276.62999999999994,2011-09-16T12:54:00Z,2011-11-18T12:53:00Z,United Kingdom
13681,Need Attention,443,4,4,3,17.06736111111111,4,827.83,206.9575,2011-07-07T15:21:00Z,2011-11-22T11:13:00Z,United Kingdom
16164,Need Attention,443,4,4,3,16.906944444444445,3,822.4800000000001,274.16,2011-10-28T09:12:00Z,2011-11-22T15:04:00Z,United Kingdom
17921,Need Attention,343,3,4,3,63.74583333333333,4,820.2300000000004,205.0575000000001,2011-03-18T13:19:00Z,2011-10-06T18:56:00Z,United Kingdom
17759,Need Attention,443,4,4,3,16.866666666666667,3,819.9599999999997,273.3199999999999,2011-06-23T13:35:00Z,2011-11-22T16:02:00Z,United Kingdom
16869,Need Attention,443,4,4,3,22.033333333333335,4,817.1199999999998,204.27999999999992,2011-06-17T13:01:00Z,2011-11-17T12:02:00Z,United Kingdom
