CustomerID,Segment,RFM_Score,R_Score,F_Score,M_Score,DaysSinceLastPurchase,TotalTransactions,TotalSpent,AverageOrderValue,FirstPurchaseDate,LastPurchaseDate,PrimaryCountry
18239,Can't Lose Them,154,1,5,4,218.00833333333333,5,1561.6099999999997,312.32199999999995,2010-12-02T17:48:00Z,2011-05-05T12:38:00Z,United Kingdom
12818,Can't Lose Them,214,2,1,4,177.95555555555555,1,1542.08,1542.08,2011-03-23T12:06:00Z,2011-06-14T13:54:00Z,Austria
14566,Can't Lose Them,214,2,1,4,110.07291666666669,1,1432,1432,2011-08-21T11:05:00Z,2011-08-21T11:05:00Z,Channel Islands
13475,Can't Lose Them,144,1,4,4,190.95694444444445,4,1431.7800000000009,357.9450000000002,2011-02-14T12:36:00Z,2011-06-01T13:52:00Z,United Kingdom
18202,Can't Lose Them,144,1,4,4,199.0263888888889,3,1396.9900000000007,465.6633333333336,2011-02-01T13:36:00Z,2011-05-24T12:12:00Z,United Kingdom
13572,Can't Lose Them,114,1,1,4,205.03541666666663,1,1384.25,1384.25,2011-05-18T11:59:00Z,2011-05-18T11:59:00Z,United Kingdom
12770,Can't Lose Them,114,1,1,4,210.13680555555555,1,1351.4499999999998,1351.4499999999998,2011-05-13T09:33:00Z,2011-05-13T09:33:00Z,Japan
13501,Can't Lose Them,114,1,1,4,242.13541666666663,1,1340.3199999999997,1340.3199999999997,2011-02-24T18:59:00Z,2011-04-11T09:35:00Z,Switzerland
13328,Can't Lose Them,114,1,1,4,315.89444444444445,1,1308.48,1308.48,2011-01-27T15:22:00Z,2011-01-27T15:22:00Z,United Kingdom
15171,Can't Lose Them,114,1,1,4,324.0076388888889,1,1289.5,1289.5,2011-01-12T15:36:00Z,2011-01-19T12:39:00Z,United Kingdom
14105,Can't Lose Them,214,2,1,4,84.85902777777778,1,1266.2300000000002,1266.2300000000002,2011-04-14T17:58:00Z,2011-09-15T16:13:00Z,United Kingdom
13151,Can't Lose Them,114,1,1,4,202.99652777777777,1,1257.8700000000003,1257.8700000000003,2011-02-17T12:29:00Z,2011-05-20T12:55:00Z,United Kingdom
15004,Can't Lose Them,214,2,1,4,146.94791666666666,1,1220.77,1220.77,2011-07-15T14:05:00Z,2011-07-15T14:05:00Z,United Kingdom
12769,Can't Lose Them,114,1,1,4,238.10069444444449,1,1143.6,1143.6,2011-04-15T10:25:00Z,2011-04-15T10:25:00Z,Brazil
17770,Can't Lose Them,144,1,4,4,198.01111111111112,5,1143.2699999999995,228.6539999999999,2011-03-02T13:35:00Z,2011-05-25T12:34:00Z,United Kingdom
16714,Can't Lose Them,144,1,4,4,218.0701388888889,3,1129.0599999999995,376.3533333333332,2011-01-26T13:40:00Z,2011-05-05T11:09:00Z,United Kingdom
15069,Can't Lose Them,114,1,1,4,178.94027777777777,1,1109.5300000000009,1109.5300000000009,2011-06-13T14:16:00Z,2011-06-13T14:16:00Z,United Kingdom
12534,Can't Lose Them,214,2,1,4,130.1,1,1089.18,1089.18,2011-08-01T10:26:00Z,2011-08-01T10:26:00Z,Germany
12354,Can't Lose Them,114,1,1,4,231.98541666666668,1,1079.4,1079.4,2011-04-21T13:11:00Z,2011-04-21T13:11:00Z,Spain
13715,Can't Lose Them,144,1,4,4,280.7284722222222,5,1077.39,215.478,2010-12-02T08:52:00Z,2011-03-03T19:21:00Z,United Kingdom
14212,Can't Lose Them,214,2,1,4,89.00347222222223,1,1070.48,1070.48,2011-09-11T12:45:00Z,2011-09-11T12:45:00Z,United Kingdom
14411,Can't Lose Them,114,1,1,4,310.07916666666665,1,1063,1063,2011-02-02T10:56:00Z,2011-02-02T10:56:00Z,United Kingdom
15777,Can't Lose Them,144,1,4,4,240.83819444444444,4,1047.11,261.77750000000003,2010-12-13T16:38:00Z,2011-04-12T16:43:00Z,United Kingdom
16520,Can't Lose Them,144,1,4,4,185.9763888888889,3,1046.5700000000004,348.8566666666668,2010-12-09T13:08:00Z,2011-06-06T13:24:00Z,United Kingdom
15464,Can't Lose Them,114,1,1,4,337.87083333333334,1,1044.6500000000003,1044.6500000000003,2011-01-05T15:56:00Z,2011-01-05T15:56:00Z,United Kingdom
12497,Can't Lose Them,214,2,1,4,81.01458333333333,1,1043.1,1043.1,2011-09-19T12:29:00Z,2011-09-19T12:29:00Z,Germany
13639,Can't Lose Them,214,2,1,4,73.96805555555555,1,1033.34,1033.34,2011-09-26T13:36:00Z,2011-09-26T13:36:00Z,United Kingdom
13235,Can't Lose Them,114,1,1,4,211.1263888888889,1,1031.0699999999997,1031.0699999999997,2011-05-11T17:13:00Z,2011-05-12T09:48:00Z,United Kingdom
15333,Can't Lose Them,114,1,1,4,207.97430555555556,1,1028.56,1028.56,2011-05-15T13:27:00Z,2011-05-15T13:27:00Z,United Kingdom
15658,Can't Lose Them,144,1,4,4,189.89444444444445,5,1024.0999999999997,204.8199999999999,2010-12-02T10:53:00Z,2011-06-02T15:22:00Z,United Kingdom
12514,Can't Lose Them,114,1,1,4,266.84166666666664,1,1017.6800000000002,1017.6800000000002,2011-03-17T16:38:00Z,2011-03-17T16:38:00Z,Italy
17646,Can't Lose Them,144,1,4,4,218.98125,3,1008.39,336.12999999999994,2010-12-09T14:28:00Z,2011-05-04T13:17:00Z,United Kingdom
15508,Can't Lose Them,154,1,5,4,188.8798611111111,6,1000.2700000000002,166.7116666666667,2011-04-18T15:31:00Z,2011-06-03T15:43:00Z,United Kingdom
12550,Can't Lose Them,214,2,1,4,78.92708333333333,1,964.8299999999994,964.8299999999994,2011-09-21T14:35:00Z,2011-09-21T14:35:00Z,Spain
14532,Can't Lose Them,144,1,4,4,235.98958333333337,4,932.8499999999996,233.21249999999992,2010-12-22T13:48:00Z,2011-04-17T13:05:00Z,United Kingdom
13934,Can't Lose Them,113,1,1,3,263.1743055555556,1,922.0999999999996,922.0999999999996,2011-03-21T08:39:00Z,2011-03-21T08:39:00Z,United Kingdom
12652,Can't Lose Them,113,1,1,3,321.8256944444444,1,919.9799999999998,919.9799999999998,2011-01-12T15:00:00Z,2011-01-21T17:01:00Z,France
13339,Can't Lose Them,113,1,1,3,200.1798611111111,1,860.1200000000002,860.1200000000002,2011-05-23T08:31:00Z,2011-05-23T08:31:00Z,United Kingdom
13893,Can't Lose Them,113,1,1,3,297.05555555555554,1,821.1,821.1,2011-02-15T11:30:00Z,2011-02-15T11:30:00Z,United Kingdom
13341,Can't Lose Them,113,1,1,3,260.125,1,775.8499999999999,775.8499999999999,2011-03-24T09:50:00Z,2011-03-24T09:50:00Z,United Kingdom
13370,Can't Lose Them,113,1,1,3,365.8701388888889,1,754.8700000000003,754.8700000000003,2010-12-03T10:26:00Z,2010-12-08T15:57:00Z,United Kingdom
13753,Can't Lose Them,113,1,1,3,287.00138888888887,1,741.26,741.26,2011-02-25T12:48:00Z,2011-02-25T12:48:00Z,United Kingdom
12976,Can't Lose Them,113,1,1,3,211.12152777777777,1,738.6,738.6,2011-05-12T09:55:00Z,2011-05-12T09:55:00Z,United Kingdom
14603,Can't Lose Them,113,1,1,3,274.09930555555553,1,660,660,2011-03-10T10:27:00Z,2011-03-10T10:27:00Z,United Kingdom
14000,Can't Lose Them,113,1,1,3,205.9625,1,635.6600000000001,635.6600000000001,2011-05-12T16:50:00Z,2011-05-17T13:44:00Z,United Kingdom
14036,Can't Lose Them,113,1,1,3,284.14166666666665,1,626.6499999999999,626.6499999999999,2011-02-28T09:26:00Z,2011-02-28T09:26:00Z,United Kingdom
15147,Can't Lose Them,113,1,1,3,218.0625,1,623.5,623.5,2011-04-13T15:57:00Z,2011-05-05T11:20:00Z,United Kingdom
13357,Can't Lose Them,113,1,1,3,256.95416666666665,1,609.4,609.4,2011-03-27T13:56:00Z,2011-03-27T13:56:00Z,United Kingdom
12707,Can't Lose Them,113,1,1,3,291.175,1,603.42,603.42,2011-02-21T08:38:00Z,2011-02-21T08:38:00Z,France
15442,Can't Lose Them,113,1,1,3,248.01805555555555,1,594,594,2011-04-05T12:24:00Z,2011-04-05T12:24:00Z,United Kingdom
13270,Can't Lose Them,113,1,1,3,365.9145833333333,1,590,590,2010-12-08T14:53:00Z,2010-12-08T14:53:00Z,United Kingdom
13243,Can't Lose Them,113,1,1,3,202.98333333333332,1,585.1200000000001,585.1200000000001,2011-05-20T13:14:00Z,2011-05-20T13:14:00Z,United Kingdom
15222,Can't Lose Them,113,1,1,3,318.19930555555555,1,585,585,2011-01-25T08:03:00Z,2011-01-25T08:03:00Z,United Kingdom
12426,Can't Lose Them,113,1,1,3,194.01666666666668,1,582.7299999999999,582.7299999999999,2011-05-29T12:26:00Z,2011-05-29T12:26:00Z,Germany
15303,Can't Lose Them,113,1,1,3,289.95208333333335,1,574.02,574.02,2011-02-22T13:59:00Z,2011-02-22T13:59:00Z,United Kingdom
15655,Can't Lose Them,113,1,1,3,232.8486111111111,1,560.67,560.67,2011-04-10T15:25:00Z,2011-04-20T16:28:00Z,United Kingdom
13044,Can't Lose Them,113,1,1,3,290.8958333333333,1,560.4700000000001,560.4700000000001,2011-02-21T15:20:00Z,2011-02-21T15:20:00Z,United Kingdom
15415,Can't Lose Them,113,1,1,3,312.9423611111111,1,559.6099999999998,559.6099999999998,2011-01-30T14:13:00Z,2011-01-30T14:13:00Z,United Kingdom
12866,Can't Lose Them,113,1,1,3,282.94375,1,559.1199999999999,559.1199999999999,2011-03-01T14:11:00Z,2011-03-01T14:11:00Z,Belgium
13800,Can't Lose Them,113,1,1,3,309.0159722222222,1,558.3199999999997,558.3199999999997,2011-02-03T12:27:00Z,2011-02-03T12:27:00Z,United Kingdom
13874,Can't Lose Them,113,1,1,3,357.7708333333333,1,540.45,540.45,2010-12-16T18:20:00Z,2010-12-16T18:20:00Z,United Kingdom
13385,Can't Lose Them,113,1,1,3,329.12361111111113,1,534.5700000000002,534.5700000000002,2011-01-14T09:52:00Z,2011-01-14T09:52:00Z,United Kingdom
14873,Can't Lose Them,113,1,1,3,209.95694444444445,1,519.68,519.68,2011-05-13T13:52:00Z,2011-05-13T13:52:00Z,United Kingdom
13043,Can't Lose Them,113,1,1,3,253.025,1,516.4200000000001,516.4200000000001,2011-03-11T14:52:00Z,2011-03-31T12:14:00Z,United Kingdom
12988,Can't Lose Them,113,1,1,3,291.9298611111111,1,505.82,505.82,2011-02-20T14:31:00Z,2011-02-20T14:31:00Z,United Kingdom
15448,Can't Lose Them,113,1,1,3,312.0888888888889,1,494.64,494.64,2011-01-31T10:42:00Z,2011-01-31T10:42:00Z,United Kingdom
14270,Can't Lose Them,113,1,1,3,331.13680555555555,1,492.6499999999999,492.6499999999999,2011-01-12T09:33:00Z,2011-01-12T09:33:00Z,United Kingdom
15165,Can't Lose Them,113,1,1,3,372.9493055555555,1,487.75,487.75,2010-12-01T14:03:00Z,2010-12-01T14:03:00Z,United Kingdom
12639,Can't Lose Them,113,1,1,3,238.0013888888889,1,486.1,486.1,2011-04-15T12:48:00Z,2011-04-15T12:48:00Z,Sweden
15109,Can't Lose Them,113,1,1,3,240.12291666666667,1,484.95,484.95,2011-04-08T09:58:00Z,2011-04-13T09:53:00Z,United Kingdom
